B_Fingerprint,C_Fingerprint,Product_Fingerprint,%conversion Based on the LC area percent (LCAP) at UV 254 nm of product,%conversion Based on the MS peak area percent of product
11111111011111001111111101111111100111111111111101111101111111111011111111101001111001101111101111111101111111111111010111111011111101111111111111110011001111110111011010111101111101111111111111111110111011111111001111100011011111111110110001111011111111111011111111011111111111111011111101111111011111111111111010110111001011111111111111101111111101111111111111110011111111111111111101111111111111011111010011111111011111010111011010111011111110111111100101100011111101111110111111111101000101111101011110101011,10110100000100000001000001000000000010000000000000000000000000101000010000000000000000000100010000000001100000000000000011001000000000100000000000000000000100100100000000001000000000000000000001100000000000000000000000000000000000100000000000000010100000000000000100000000000000000010100010001010100000000100000000000000010001100010000000000000001000000010000000000000001000000000000000000000000000000000010000000000000000000000000000000000000000000000000000100000000000001000010001000000010000000010000001000000,11111110011111001110101101111111100111011111111111011010001011011001111101101001111010101111110111111111101001101111010011111010011010011011101010110010011011100111001010111101001101111101100111111111111111111111101111111111100111111011110001011011100111111010011111011110111011111010111000100110011101101111011010100111011111111111110010001111110111111110111110011011110111000100101101111101011101011011011010111111001111010111111110011011110100101101101100100011111100111110111101111010110011011011011101100101,83.1,87.7
11111111011001111101111100111001101111010111101011110111101101011111011001011110111111110101010010111111111110010111110111011011111110011111111011111111111111101111101010111101111111111101110111110111111111111111111101011111011111111110111010110010101101110001101101010111010101101111111111110111111010111101111011110111111100111111001000011110010011101111101010101101110101010111111100111011101101111110111011100111111110110011101110100110101111111111111011111100111101111101101101111101100111111110101101110111,10110100000100000001000001000000000010000000000000000000000000101000010000000000000000000100010000000001100000000000000011001000000000100000000000000000000100100100000000001000000000000000000001100000000000000000000000000000000000100000000000000010100000000000000100000000000000000010100010001010100000000100000000000000010001100010000000000000001000000010000000000000001000000000000000000000000000000000010000000000000000000000000000000000000000000000000000100000000000001000010001000000010000000010000001000000,11111110011101111101101100111011101111110111101011110010101101011111111011111110111111110101010010111111111110010111110111011011110110011111111011111111111111101111101010111101111111111001110111110111111110111111111101111111111111111011111011110010101111100001101111011111010101101111111011110111111010111101111011110111111101111111001000011110010111101110101011101101100101010111011100111011011101111000111011110111111111110011100110100110001111111111111010101100111101111001111101110100110111111110011101110111,97.1,87.9
01111011000101100111011111111101111111101010111011111111111101010101110110111011110111111100010110101111001110111011000101110111101011011011111011011110110111100111000111101111101001111101001111111111010101111110001111011111111111111000111110110010111111111011111111100011111011001101111101010110100111101011111101111110001101111111111001111111111111010111011111111011011101111101100101001111101100010110111101111110110110110101101011011110101010111011101111101110101011111100011101011010001010011100111111101111,10110100000100000001000001000000000010000000000000000000000000101000010000000000000000000100010000000001100000000000000011001000000000100000000000000000000100100100000000001000000000000000000001100000000000000000000000000000000000100000000000000010100000000000000100000000000000000010100010001010100000000100000000000000010001100010000000000000001000000010000000000000001000000000000000000000000000000000010000000000000000000000000000000000000000000000000000100000000000001000010001000000010000000010000001000000,11111111110101001101100111110111111111111111011011111101110101111110110001100111111111111100110111111111101110110010001111111110010011111101110001011110110000101100010110101111111101110001111111111011101111101110111111111110111111111011110111010010110111101011011111101111001011111110101101110010100011101110111101011110011111111111101001111111111111111110001011111110111111111111100000110111011111111101011011111111111111110111000001110111111110111101111111111101110111011011110111011010110111011110111101111111,100.0,100.0
11111111111111110111111101011111011111110111111011111101111111111111111111111111111111111111111111111111110111111111111111111111111111101111111111111111111111111111111011111111111111111111111111111101111111011101011101111111111111111101111111110111111111111001101101111111110111111011111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111011111011111101111111111111110111111111111111111101101111111111111110111111111111111111111111111110111111111111011111111101111111111110101,10110100000100000001000001000000000010000000000000000000000000101000010000000000000000000100010000000001100000000000000011001000000000100000000000000000000100100100000000001000000000000000000001100000000000000000000000000000000000100000000000000010100000000000000100000000000000000010100010001010100000000100000000000000010001100010000000000000001000000010000000000000001000000000000000000000000000000000010000000000000000000000000000000000000000000000000000100000000000001000010001000000010000000010000001000000,11111111111111110111111101011111011111110111110010111111111111001111111111111111011011111111111111111111110101110110111111111111111111111011111111111111110101111111111010111110111110011111111111111111111111011101010111111111111111111111110111110111111111111001100110111011110111111011111100110111111111111111011101111111111011111111101110110111111111111110111111111101111111111111011111111111111111111100111111111111111111111101111111111111111001110111111101111110111111111111111111111011110111001111111111111101,85.6,57.6
11110011100110100101011111111010001011101101110000110101010111100011000111111111111011110111010101101101001100110111101111001101111100110101111111001101001110100100011010111111011000111100111101110111110111110101100111100110101111011000100100110000101110111111101111100110010000101101100101011111011010110100111011001010000011101011001101000101001110110111110000111011011110100011101000000100111100010111100011001010010101111001011111101101110100110110100010111110011011110110000110011111011000010011010111001100,10110100000100000001000001000000000010000000000000000000000000101000010000000000000000000100010000000001100000000000000011001000000000100000000000000000000100100100000000001000000000000000000001100000000000000000000000000000000000100000000000000010100000000000000100000000000000000010100010001010100000000100000000000000010001100010000000000000001000000010000000000000001000000000000000000000000000000000010000000000000000000000000000000000000000000000000000100000000000001000010001000000010000000010000001000000,11110111111110110101110111111011000011110001000110000001011001111001111001011010011011101111111110111011111001101011101111001011110110010100110101110111011110100110011110111011011100010010101111110011111010111101100101110110101111111111111111100110101111110011010110101010001010101111001101101011011101010110111010001110011011110011111001011101011110111111000010011001100111101011011110111100011110011101010011111111110101011100011011011111110100100111010100110110000011111010000111011110111011000111011101011110,100.0,100.0
01001001001010001011001000110111000000000001110001110010100001111111001100100101111110011111111000100101001001000100001111100000010110010011100111101011001010011110110010100101100010111011001111111111011011001110001010100111111011000011100000000100100011000011100011110111100001101101110010110001010000101001101100111000001000101001111000101001011000100010001111010011111110110001110111101111010011101101000001010110101001000100111100010011011000011011010001001100000001011001010101100110110100110101100000100100,10110100000100000001000001000000000010000000000000000000000000101000010000000000000000000100010000000001100000000000000011001000000000100000000000000000000100100100000000001000000000000000000001100000000000000000000000000000000000100000000000000010100000000000000100000000000000000010100010001010100000000100000000000000010001100010000000000000001000000010000000000000001000000000000000000000000000000000010000000000000000000000000000000000000000000000000000100000000000001000010001000000010000000010000001000000,10110100010100101001100010000000010010001101100000110010001000111000100100000101010110011011110000100001100001000001100111001010100100001000000100101110000000101101000001101000100001100010000100101000001001001000101000100100011100101000110000000000110000000100000000001000000000001011100100110010000110100100100010111000111000110011100000001010001100000010000011001100111001000000001100010100000001000111010001000000001010100000001010100001010001100001000000000100110001001001010000010100010100100111000001100010,92.4,88.6
11110110001101000001011100111100010011111001100011000110101100101111110101110100110111110111101111111001011110101101010011011110000111011101000110111011100100001101101101111111011000001101001101100000010101010010010111000110100000011001011000000110101010000001111101101011001011101110001110101110100011010111110010111110101001101010011110011110001010100110000110101110010111001010001111101100100100101011111001001011011100110111001011001010101001010001011011011010001111110111011101110000011100101100100111110101,10110100000100000001000001000000000010000000000000000000000000101000010000000000000000000100010000000001100000000000000011001000000000100000000000000000000100100100000000001000000000000000000001100000000000000000000000000000000000100000000000000010100000000000000100000000000000000010100010001010100000000100000000000000010001100010000000000000001000000010000000000000001000000000000000000000000000000000010000000000000000000000000000000000000000000000000000100000000000001000010001000000010000000010000001000000,11110110011101100001111100110110110111111101101010000111100100101101110101100101100111110101111111111001111101101111000111111101000111011101110010111010100111101101101111111001111011110101111101101111011100000010110111100111100010111001011001000010101111000000011111101010101011101010101000101010100000011101011001111001111011111011011101010100101110100110011000111100011111000000001111111110110110101101111011100111011001110111011101001100101011011001101111110000111111111011111111110010111110101011101101010101,86.0,79.6
11111011011111110111111111101111000011111100101111111101111111111011011111000111110011111100111111111101110111011110010111111001111111111111110111111111011111111111111010101101011010111111011111111111010001101111011111100111011111111100110000101111111110111001111111010111001111111111111111111111100111111111111111111111101101000011111111111111101101101111010101111111011111111011110101101111111111111110010001111111111111111101111010111111111111111011000011101110111111011111011111111101111101111101011011001001,10110100000100000001000001000000000010000000000000000000000000101000010000000000000000000100010000000001100000000000000011001000000000100000000000000000000100100100000000001000000000000000000001100000000000000000000000000000000000100000000000000010100000000000000100000000000000000010100010001010100000000100000000000000010001100010000000000000001000000010000000000000001000000000000000000000000000000000010000000000000000000000000000000000000000000000000000100000000000001000010001000000010000000010000001000000,11110110010101010101100010011111010011011101100111111010100010011001111111100110111010011100111111111011101111000010010111111000111110011011100011111110011111111111101010101111001000010101101111111111001101111111111111101111111011111111110101101011100110010001111110001111001011101110101110111010100001110111111111111011111111110011111111111011111111101110100010011100011101011000100101111011111100101011010011111111111111111101100110111111111101011011001011101101110011011011111110110000111110001010011101000101,98.5,98.9
00110111010000000100111101100111010111101110100000110101010101110011000101011000111001100001010100001001010110010100100000100101001000001010100110000100110110100101000001111111111110011101111110110001011001001001001100111110010111111100100001011001101011010100100101100010000101101001110101011110010100010110111101110111100010100111001010110111001101001111100101010101010101101110100000010010101100010110110101011011001100001011001011000100110000110100001011100010011010010100110100010100011010001100010001000000,10110100000100000001000001000000000010000000000000000000000000101000010000000000000000000100010000000001100000000000000011001000000000100000000000000000000100100100000000001000000000000000000001100000000000000000000000000000000000100000000000000010100000000000000100000000000000000010100010001010100000000100000000000000010001100010000000000000001000000010000000000000001000000000000000000000000000000000010000000000000000000000000000000000000000000000000000100000000000001000010001000000010000000010000001000000,11111110110100000100111100111011100111011110100010100100000000001010000011001110001011111101011111011111110110010110000111101101000011111011100111100110111001101101010011111101001010010111110111110111101001001000110111111110100110111001110001000011101011100100001110001110000001111010011100100010111010000110111001110111011001110111000011111011011111111110111010101000010101001110100100010010011111001100010111111011001111011001000011111010011100100011111110100001010110011001011101011001110010001010011001100100,95.6,100.0
11110011011000101111111001111011000011011101101011111101011111110001011111001101110111110101111011101001100110010001010011101001111010011110110011101100111101111111110010111101011001011110010111111100010101001111001110011011101110111100110010111111101010111000110111011111001001101011111101011110011101110110111101110010101111000110001111010111101100001111110011101111011101101111101110001111110100000110110101001111111100001111101010111110111101110001000111111111011111111101011111111101010100010101011001000001,10110100000100000001000001000000000010000000000000000000000000101000010000000000000000000100010000000001100000000000000011001000000000100000000000000000000100100100000000001000000000000000000001100000000000000000000000000000000000100000000000000010100000000000000100000000000000000010100010001010100000000100000000000000010001100010000000000000001000000010000000000000001000000000000000000000000000000000010000000000000000000000000000000000000000000000000000100000000000001000010001000000010000000010000001000000,11110111011100101101101000011011010011111101100011111110010011111001111111101101101110110101111011111111101110100111010011101001111110011111110011111110110101111111100010111011001001010111100111111111001101011011101111111111111110111111110011111011101010101000011111001111001101101010111000011010011101110100111101110010111111110111000111011011111111101110110011101110000101001101000111111111110100001001110111111111111111011111100110111111111101111011001111111111110011111111111111110101110110000010011001000100,73.4,71.7
11111111001111000111011111011111111011110001100101111101100111111111101111001111110101100011011111111101111111011111001111011000111111000111011111100101001110111111011010111101011011101111001111111100011101011100111011100010011101111110100100101110111010111011111111010111100111111111111101011111110110011100111011011111111001100111111101101111101001111111101101111011111110010001010111101111111111011110011111010111111101000001111111111111110111111011101101110001101110111110101110001001011101101110011011000101,10110100000100000001000001000000000010000000000000000000000000101000010000000000000000000100010000000001100000000000000011001000000000100000000000000000000100100100000000001000000000000000000001100000000000000000000000000000000000100000000000000010100000000000000100000000000000000010100010001010100000000100000000000000010001100010000000000000001000000010000000000000001000000000000000000000000000000000010000000000000000000000000000000000000000000000000000100000000000001000010001000000010000000010000001000000,11111110011101100000101101110010101011010001100011110001010001011100110001001010110111000101010011011111101111001010001011001001110110010000111011000111010010110110000001111111011000010000101101111011011100010100010111100110101000111001110001100110110011011010100110001110000000101111111111000011100101000100011010001100010001111111000100000100111110111110111010011000100100010100011100111000011110011000010010110111110101010011110011011101100000001011000000110100000110111011100111010011110010001110111011000110,99.1,99.1
11111101101111101110111111100111111111111111111111111111111011111011111011010111111111101100111110111111111111111111010101111010110111111011111111111111111111111111111111111111111111111111011111011101110010111111111011100110011111111111111111111011111111111111011111011111101111111011111101111111001110111101111110111111111110111111111111101111111101111111011111010111111011111111110101101111011111011111111111111111111111111111111111111011111111111111011101101101101011011110011111111011111111100101111011110011,10110100000100000001000001000000000010000000000000000000000000101000010000000000000000000100010000000001100000000000000011001000000000100000000000000000000100100100000000001000000000000000000001100000000000000000000000000000000000100000000000000010100000000000000100000000000000000010100010001010100000000100000000000000010001100010000000000000001000000010000000000000001000000000000000000000000000000000010000000000000000000000000000000000000000000000000000100000000000001000010001000000010000000010000001000000,11110110111101111111110001110110011111010101100011110111110010101111111111010001111010111101111011011111111101111000011011001111000010111010111011101111111111111111011111101111111001110010111111111011111111111011101111110111111010111111110111101110110110011100101110011011011110111111110111111011011111111111111110011111111111111111000111111111101111111011010010111011101001101110011100111111110110101110110111110111001110110110111011110011101111011111011011110110001111011010010111111111111111111111011111101101,93.7,94.2
00111111010101111110010001110111111101101011101110111100111000011111010011000110110011101110001101011000101010011011110111110111010011001100001111110111010110110011111101011110100010111111111010111111001011001111011100100111011111010001101010000111110010110111100110011111010111010011111111111011001100001100101100111100000110111100101011101100010111000000011101011011001111100110011100100011100101100010111010011010010011011111010111010011100010110110010111010111111011010010101011001001011110101101011110101001,10110100000100000001000001000000000010000000000000000000000000101000010000000000000000000100010000000001100000000000000011001000000000100000000000000000000100100100000000001000000000000000000001100000000000000000000000000000000000100000000000000010100000000000000100000000000000000010100010001010100000000100000000000000010001100010000000000000001000000010000000000000001000000000000000000000000000000000010000000000000000000000000000000000000000000000000000100000000000001000010001000000010000000010000001000000,11111111111101111011110110111110110111111111101010111011111100111111111111000000111110011010011101111101111100011111110011101110010011001011101111111111110111111110011000111111100101110011001010111101011111001111111110101101011111111011111101000110100110111110110101001110101111011011101111110111010100100111101110110101111111111111111011101010000100100010110111011011111111011111111101101101101101101011011110111101011111011111011111110001110111110101011110010111111000111011101001101101010011011111111111101111,0.0,0.0
11111111001110101110101101010101100010110001101101101101110111111011010110100101110111110001011111111101110111111111010111011010110001111010111111111001001111110100011010101100001110111111101111101101001110001101011011100011110101110111100010110010111110111001001101100101100111111111111101011111011110111110111011011110011111101111100111111110101000111110110101010111111010010011010101111111111011111101111111011010011001111000011100111011010111011011011011000001111111011111011111101001111110101110011001101001,10110100000100000001000001000000000010000000000000000000000000101000010000000000000000000100010000000001100000000000000011001000000000100000000000000000000100100100000000001000000000000000000001100000000000000000000000000000000000100000000000000010100000000000000100000000000000000010100010001010100000000100000000000000010001100010000000000000001000000010000000000000001000000000000000000000000000000000010000000000000000000000000000000000000000000000000000100000000000001000010001000000010000000010000001000000,11111110011110000010100010010010100111110000101110100000010001001100011110100010100001110100111111010011111001001100000111111010111111011100110111110001011000100101000011101100101100010001100100110111001100001100000111100110100000111011110011110010100101001111100000011000000110110011001011000010001010000100011001000010110001111111000001010000110111111010001110001011000000100001101100011100000010111011010111110001011010010000000101101000000010010010010000111010000110111000000110110101111011111011011001000101,0.0,0.0
11111111011111011111111111111111111011111101100111111101110111111011101111011011110111100011011111111101011111111111111111110111111111010111010111101001101111011111011111111111101101111111101111111110111111011101111111101110011111111100110100101111111111111111111111111111001111111111111111111111111110011110111110111111101011011011101111101111111101111111101111111111111111110011111111101111111111111110011011011011011101110111111111111111110111111111111101111010111110110100001110111101101111111111111011010111,10110100000100000001000001000000000010000000000000000000000000101000010000000000000000000100010000000001100000000000000011001000000000100000000000000000000100100100000000001000000000000000000001100000000000000000000000000000000000100000000000000010100000000000000100000000000000000010100010001010100000000100000000000000010001100010000000000000001000000010000000000000001000000000000000000000000000000000010000000000000000000000000000000000000000000000000000100000000000001000010001000000010000000010000001000000,11111111111111010100111101110010111111011101110011111111101100011010110001011111010111111100011111011011111011111011010011111011111111010010110010111110111111111111000111111101001011110111101111111111111010011100110111111110111110111111110001100111100011110111110111111111001011101110111111101111101111001110111111111010111011111011000111111011111111111110101111111111010111110010001101111011010101011111110111111111011101110001110011111111111110101011011000110101011111111001011100110111111110011111111111100111,41.5,24.4
10111101010000111111111101111100111011111111110101111011111011111011111111100100110111110001110110111011110110111111011011100110101000110111111111110111110011111110111011011111011111111001111110011111010111111110111110010111111111111111111100110011011111000111111111101111110111011111110101111110101110011101110110111111111111111011111101111110101111111111011111010111011101111111110111001111111111111110001111111111011111001000101110111111111101110101101010110011011111011101111110111111001101111101110011111011,10110100000100000001000001000000000010000000000000000000000000101000010000000000000000000100010000000001100000000000000011001000000000100000000000000000000100100100000000001000000000000000000001100000000000000000000000000000000000100000000000000010100000000000000100000000000000000010100010001010100000000100000000000000010001100010000000000000001000000010000000000000001000000000000000000000000000000000010000000000000000000000000000000000000000000000000000100000000000001000010001000000010000000010000001000000,11111101110101111111101110111110100111010111110011111010111111111010111110110111110111111111111111111011111111111111111111111110001111111111111110100111111011111110111001111111111111011111111110110111111110111011111111111111101111111101111101110010111011110101101111101111001111111111110101011010111111111110011111111110111111111011110001111110111111111111111111111101111101001101011110111111111011111111111111111111011111011010111110111011110111011111111111111011111111111101111110111101111111110011111111111011,62.7,32.8
11111111111111001111011111110111010011111000110111111101101011111011001010100111110001110011111111111101111111011111001111011100110011110111011111110001111110111110111010101101000011101111101111101110010001001100001101100010011101101110110101110010111011111111101101000101100111111011111101011111000111011100111110011111111001100010111101111111101100101111111101110011111010011101011111101011111011011110011101110010011101010100011111111111110111111011001101000010111000011101011110101001011101101110011011000001,10110100000100000001000001000000000010000000000000000000000000101000010000000000000000000100010000000001100000000000000011001000000000100000000000000000000100100100000000001000000000000000000001100000000000000000000000000000000000100000000000000010100000000000000100000000000000000010100010001010100000000100000000000000010001100010000000000000001000000010000000000000001000000000000000000000000000000000010000000000000000000000000000000000000000000000000000100000000000001000010001000000010000000010000001000000,10111110010101000010101000110011101011011001110011110100000010001000100000100001100001010101110011011011101000010010000011001000111110110000110010010111111010101110100011101100001010011000101100111011011000001100000101100110111000111001110001100010110011000100100011001100000101101011101010010010010101010110011000011110010001111011011001010001110110100011011000011001101001001100001010011001110000011110011000110011010001010110101110000010101001111001000000100001011100011010110100110001110010001010011001100100,92.7,89.1
01100011010100011100111001101000000111001100100000010101011100100001001000000000110001101001000010000101100100010000010010100001001000000001000010000010001100100101010000111111011010011100010110110000010001000100000000000010011110111000110000000011101000010000100111000110000001001001111101000110000000010000011000100010000000100010001010000111000100001111010010000001010101100010000000011000100000010111010101001010001100000000001010000000111000010000000000100000011001010110110100000100000000000001011000000001,10110100000100000001000001000000000010000000000000000000000000101000010000000000000000000100010000000001100000000000000011001000000000100000000000000000000100100100000000001000000000000000000001100000000000000000000000000000000000100000000000000010100000000000000100000000000000000010100010001010100000000100000000000000010001100010000000000000001000000010000000000000001000000000000000000000000000000000010000000000000000000000000000000000000000000000000000100000000000001000010001000000010000000010000001000000,11110110010100000101100011011010000111011100000010010011001010011000001000100001101010000101010011111011100000000010010011101001011010011001100010000010010010100111000010101000001000010101100111110011001100010000100101101110100010111011110001000011100010000000000110001110001101101010011000000010010000000100011100100010010101110011000010001011010110101110000110001000100101000000000000110000010100011011010010111011001101010000101110011010010100000001001000100001110000011011001100010000110010000010011001000101,96.7,87.3
01101011010011000100011001000011100111001100100000110101011111110001001000000000110001100001001011110001000111010100000101010001101001010111000111000011000110010111010010100101101000001101001111111110010001001100000001000010000110001100100000000011111001110000100101000110000011111011111101010110000000001000111010111111000000100010101111000111000001101111000110000011010101100000010001010100100000010111010011000010001100000000001010110000110110110001000000101000111000010110000100000001000001100100010010000001,10110100000100000001000001000000000010000000000000000000000000101000010000000000000000000100010000000001100000000000000011001000000000100000000000000000000100100100000000001000000000000000000001100000000000000000000000000000000000100000000000000010100000000000000100000000000000000010100010001010100000000100000000000000010001100010000000000000001000000010000000000000001000000000000000000000000000000000010000000000000000000000000000000000000000000000000000100000000000001000010001000000010000000010000001000000,11110110010110000110100001011011000111011100000010010000001010001000101000100001100010000101010011011011100001000010010011001000011010010001100000000010010000100101000010101000001001010000100111111011001000000000100101110110100010111001110001000011100010000000000110001110000001101010011000000010000000000100011000100010010101110011000010000011110110101110000110001000000101000000000000010000010100011011011010110011001001010000000010011010010000000001000000100000010000011010000100010000110010000010011001000101,95.3,95.1
11111111011111001111111101111111100111111111111101111101111111111011111111101001111001101111101111111101111111111111010111111011111101111111111111110011001111110111011010111101111101111111111111111110111011111111001111100011011111111110110001111011111111111011111111011111111111111011111101111111011111111111111010110111001011111111111111101111111101111111111111110011111111111111111101111111111111011111010011111111011111010111011010111011111110111111100101100011111101111110111111111101000101111101011110101011,10110100010100101000010000010000000010010000111101010011000101111000001000000001000001000000111000000000100000001000000011001001100000000010100110000000110001110100011100101000000000000100000100000100000001001011100001000001000000111000000100000000001101010100000000100011100010100000100000011010110001010100000000001000000101100010000000011010110100000100100010000000000001000111100100000100110000101000000011100000001000000000010100010100000001000001000011010000000000100101000011000000000101000000110101000101,11111111011111111111111101110101100110011111111111111011011101111011111101101011111011111111111111111111111011101101010011111011111010011011111111111011111011110111011110111101001111111000101111111110111111111111101111111111010111111010100101111011111111111011111111111111111011111011111111101110011101111111010010101111001111111111110010011111111101111100111110011011110111000101101111111101111101011011011011111111011110110111111110011111110011101101100111111011111100111111111101111110000111011001111111100101,100.0,100.0
11111111011001111101111100111001101111010111101011110111101101011111011001011110111111110101010010111111111110010111110111011011111110011111111011111111111111101111101010111101111111111101110111110111111111111111111101011111011111111110111010110010101101110001101101010111010101101111111111110111111010111101111011110111111100111111001000011110010011101111101010101101110101010111111100111011101101111110111011100111111110110011101110100110101111111111111011111100111101111101101101111101100111111110101101110111,10110100010100101000010000010000000010010000111101010011000101111000001000000001000001000000111000000000100000001000000011001001100000000010100110000000110001110100011100101000000000000100000100000100000001001011100001000001000000111000000100000000001101010100000000100011100010100000100000011010110001010100000000001000000101100010000000011010110100000100100010000000000001000111100100000100110000101000000011100000001000000000010100010100000001000001000011010000000000100101000011000000000101000000110101000101,11111111011101111101111100111001101110010111111011110011111101111111111011111111111111110101110010111111111110010111110111111011110110011111111111111111111111111111111110111101111111111001110111110111111111111111111111011111011111111010011111110010111101111001111101110111110101101111111111111111111011111101111111111111111101111111001000011111010111111110111011111101100101010111111110111111111101111001111011100111111110110011110110111110001111101111111011111110111101111101101101110110100111111110111111110111,0.0,0.0
01111011000101100111011111111101111111101010111011111111111101010101110110111011110111111100010110101111001110111011000101110111101011011011111011011110110111100111000111101111101001111101001111111111010101111110001111011111111111111000111110110010111111111011111111100011111011001101111101010110100111101011111101111110001101111111111001111111111111010111011111111011011101111101100101001111101100010110111101111110110110110101101011011110101010111011101111101110101011111100011101011010001010011100111111101111,10110100010100101000010000010000000010010000111101010011000101111000001000000001000001000000111000000000100000001000000011001001100000000010100110000000110001110100011100101000000000000100000100000100000001001011100001000001000000111000000100000000001101010100000000100011100010100000100000011010110001010100000000001000000101100010000000011010110100000100100010000000000001000111100100000100110000101000000011100000001000000000010100010100000001000001000011010000000000100101000011000000000101000000110101000101,11111111111101111111111111010101111110111111111011111111110101111110111001100011111111111100110111111111111110110010001111111111111111011011111111111111110001110110010111111111101101010001111111111110101101101111111111011111111111111110110111110011111111111011111111110111101011111011111111011111110011111111111101111111001111111111011101111111111111111110111111111111111111111111111110111101111111011001011011111011111011111101110100011111111111110111111111111111111110111111111111011111110111011111111111101111,100.0,100.0
11111111111111110111111101011111011111110111111011111101111111111111111111111111111111111111111111111111110111111111111111111111111111101111111111111111111111111111111011111111111111111111111111111101111111011101011101111111111111111101111111110111111111111001101101111111110111111011111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111011111011111101111111111111110111111111111111111101101111111111111110111111111111111111111111111110111111111111011111111101111111111110101,10110100010100101000010000010000000010010000111101010011000101111000001000000001000001000000111000000000100000001000000011001001100000000010100110000000110001110100011100101000000000000100000100000100000001001011100001000001000000111000000100000000001101010100000000100011100010100000100000011010110001010100000000001000000101100010000000011010110100000100100010000000000001000111100100000100110000101000000011100000001000000000010100010100000001000001000011010000000000100101000011000000000101000000110101000101,11111111111111111111111101011111011111110111110011111111111111111111111111111111111111111111110111111111110111110110111111111111111111101111111111111111110101111111111100111101111111011111111111111111111111011111010111111111111111111101110111110111111111111011110100111011110111111011111110111111111111111111011101111101111111111111101110110111111111111111111111111111111111111111101111111110111111111101111111111111111111101101111111111111110011111111111111111110111111110111011111111111100111011111111111111101,100.0,100.0
11110011100110100101011111111010001011101101110000110101010111100011000111111111111011110111010101101101001100110111101111001101111100110101111111001101001110100100011010111111011000111100111101110111110111110101100111100110101111011000100100110000101110111111101111100110010000101101100101011111011010110100111011001010000011101011001101000101001110110111110000111011011110100011101000000100111100010111100011001010010101111001011111101101110100110110100010111110011011110110000110011111011000010011010111001100,10110100010100101000010000010000000010010000111101010011000101111000001000000001000001000000111000000000100000001000000011001001100000000010100110000000110001110100011100101000000000000100000100000100000001001011100001000001000000111000000100000000001101010100000000100011100010100000100000011010110001010100000000001000000101100010000000011010110100000100100010000000000001000111100100000100110000101000000011100000001000000000010100010100000001000001000011010000000000100101000011000000000101000000110101000101,11111111010110111110110011111001000011110001110111110011010101111001111001111111011111111111111110111111111111111111101111101111110110011101111111011111111101110110011110111111011101110010111101110111111111111111000111110111101111111111111111100111111111111011110111110011101001101111001111001111011101010101101010001111101111110111111101111111011101111111111010011000000111101111111110111101111110011111001011111111011111101000011111011111110111101111011111111110010111111111001111011110101111010111111111111101,100.0,100.0
11110110001101000001011100111100010011111001100011000110101100101111110101110100110111110111101111111001011110101101010011011110000111011101000110111011100100001101101101111111011000001101001101100000010101010010010111000110100000011001011000000110101010000001111101101011001011101110001110101110100011010111110010111110101001101010011110011110001010100110000110101110010111001010001111101100100100101011111001001011011100110111001011001010101001010001011011011010001111110111011101110000011100101100100111110101,10110100010100101000010000010000000010010000111101010011000101111000001000000001000001000000111000000000100000001000000011001001100000000010100110000000110001110100011100101000000000000100000100000100000001001011100001000001000000111000000100000000001101010100000000100011100010100000100000011010110001010100000000001000000101100010000000011010110100000100100010000000000001000111100100000100110000101000000011100000001000000000010100010100000001000001000011010000000000100101000011000000000101000000110101000101,11110111111101111101110101111100010011111101111001110111100101111101111111100111100111110111111111110111111100101111000011111111110111011111111111111011110111111101111111111001110101101101110101111111110101011011110111001101100000111001011101100000111111001001111101111011111111101011101110101110110001010101010010111000101101101010011100110111011110100111111000111110011111000101101111111100111100101001111011100001111010110111011101011101101011010001101111111111011111111111111011110110111111110001111111110101,100.0,100.0
11111011011111110111111111101111000011111100101111111101111111111011011111000111110011111100111111111101110111011110010111111001111111111111110111111111011111111111111010101101011010111111011111111111010001101111011111100111011111111100110000101111111110111001111111010111001111111111111111111111100111111111111111111111101101000011111111111111101101101111010101111111011111111011110101101111111111111110010001111111111111111101111010111111111111111011000011101110111111011111011111111101111101111101011011001001,10110100010100101000010000010000000010010000111101010011000101111000001000000001000001000000111000000000100000001000000011001001100000000010100110000000110001110100011100101000000000000100000100000100000001001011100001000001000000111000000100000000001101010100000000100011100010100000100000011010110001010100000000001000000101100010000000011010110100000100100010000000000001000111100100000100110000101000000011100000001000000000010100010100000001000001000011010000000000100101000011000000000101000000110101000101,11111111010101111101110010010011010111011100110111111011110111111011111111101111111011011100111111111111111111011000000111111001111110011011111111111111111111111111111110101111000101110100101111111110001101111111111111101111010011111010110101101011111111011001111100110111101011101111101111111110110001111111111111111011101111110011111111111011111101101101111010011101011101011101101111111111111100111011111011111111111010111111110110111111111111011001000011111111110111111111111111110110011111011000111111100101,100.0,100.0
