B_Fingerprint,C_Fingerprint,Product_Fingerprint,%conversion Based on the LC area percent (LCAP) at UV 254 nm of product,%conversion Based on the MS peak area percent of product
01000000000000100000100000000000010110000000010000000010010000000000000000000000010000000000100100000000000000000010000000000000100000010000000110000000000001000000000000000000001000000011100010000001000000000001000000000000000000000000000000001000001000000000000000000000000000000001010000000000000000001000000000000001000000000000000001000000000000100000100000010000000000000010000000000000101000000001010010001000000100010000000100000100000000000010000000000000000000000000100000000000000000000010000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000010000000000000000000000000000000000001000001000001000000000000000000000000000000000000100000000000000010000000000000000000100001000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000001000000000000000000100000000000001000000010000000000000110000000000010000000000000000000000110000000000100000000000000000000000000000000000000000000000000000000000000000000001,01000000010000000000000010000000010000000000010000000000000000100000000000000000010000000000000000010000000000000110000000000000000000001000000100000001000001000000000000000000000000000011100010000000100000000001000000000000010000000100100110101000000000000000000000000000000000000001000000000000010000001000000000000001000000000000000001000000000000100001100001010000000000000010000000000000111000000000010000000000000100010000110100000000000000000010000000000000000000000000000000000000001000000010000000000001,100.0,100.0
00000000000000010000000000000100010101000000000000000000000000001000000100000000000000000000100000000000000000000001000000000000000100000000000000000001000000000011000000000001000000000000000000000000000000001000001000000100000000110000000000000000000000000000000000000001000000000000000000000001000000000000000000100000000000000000010001000000000000000000100000000000000001000000000000000001000000000000000000100001100000000000000000000000000000000000000010001110000000110000010000000000000000000000000001000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000010000000000000000000000000000000000001000001000001000000000000000000000000000000000000100000000000000010000000000000000000100001000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000001000000000000000000100000000000001000000010000000000000110000000000010000000000000000000000110000000000100000000000000000000000000000000000000000000000000000000000000000000001,00000000000000010000000000000000000101000000000000000000010000001000000100100000000000000000000000000000000000000011000000000000000100000000000000000001000000000011000000000001000000000000000000000000100000001000001000000000010010000000100100000000000000000000000000000000000000000000000000000000010000000000000000100000000000000000010001000000000000001001100001000000000011000010000000000001110000000000000000101000000000000000110000000000000010000000000000000100000000011100010000000000000000000000000001000001,100.0,100.0
00000000000000000000000001000100000000000011000000000001000000011000000000000000000000000000100000000000000000000000000000000100000000000000000000000000000000000000000000100011000000000000000000000000000000000000001000000000000000100000000000000000000000000000000000000001000000000000000001000001001000000000000000000000000000001001000011000000000000000000100000000000000000000010000001000100000000000000000000010000000000010000000100000000010000000000000000000000100000000000001000000000000000000000000000000001,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000010000000000000000000000000000000000001000001000001000000000000000000000000000000000000100000000000000010000000000000000000100001000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000001000000000000000000100000000000001000000010000000000000110000000000010000000000000000000000110000000000100000000000000000000000000000000000000000000000000000000000000000000001,00000000000000000000000001000000000000000001000000000000000000101000000000000000010000000000100000000000000000000010000000000100000000001000000010000001000000000000000000000001000000000000000000000000100000000000001000000000010100000000100100000000000000000000000000000000000000000000000001000000010000000000000000000000000000000001000011000000000100000001100001000000000001000010000001000100110000001000000000010000000000010000110100000000000000000000000000000000100000000000001010000000000000000000000000000001,100.0,100.0
00000000000110000000000001100000010110010000000000000010000000000000000000000000000000000000111100000000000010001000000100000000100000010000000010000000000000000011000000000000001000010000000000100001000010000000001000000000000000000000000000000000001010000000000000000000000000100000010000000100000011100000001000101000000000100000000001001000000000000000100111010000000000000000010000000000000000000001000000000010000000100000000000100110000000000000000000000000000000000000000000000000000000100000000000010000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000010000000000000000000000000000000000001000001000001000000000000000000000000000000000000100000000000000010000000000000000000100001000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000001000000000000000000100000000000001000000010000000000000110000000000010000000000000000000000110000000000100000000000000000000000000000000000000000000000000000000000000000000001,00000000000110000000000000100000000000010000000000000000001000100100000000000000000000000000001000000000000000001010000100000000000000001000000010010001000000000011000000000000000000010010000000100000100010000000001000001100010000000000100100000000000010000000000000000000000000100000000000000100010001100000001000000000000000100000000001000000000000000001100011010000000000000110010010000000110000000001000000000010000000100000110000100010000000000000000000000000000000000000000000000000000000100000000000010001,100.0,100.0
00000000000000001000000000000100010001000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000001000010000000000001000000001000000010000000100010001000000000000000000000000000000001000000000000000000000001000000000000000000000000100001000010000001000000000100000000100000010000000000100000000000100000100000000000000000000000000000000000000000000000000000010000000010000001000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000010000000000000000000000000000000000001000001000001000000000000000000000000000000000000100000000000000010000000000000000000100001000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000001000000000000000000100000000000001000000010000000000000110000000000010000000000000000000000110000000000100000000000000000000000000000000000000000000000000000000000000000000001,00000000000000000000000000000000000001000000000000000000000000000000000000000000100000000000000000000000000000000010000000000000000000100000000000000001000000000000000000000000000000000001000000100000100001000000001000000010000100000000100100000000000000000000000000000000000000001000000000100001010000000000000000000000000001000000000001000000100100001001100001010000000010000010000000100000110000100000000000001000000000000000110000000001000000000000000000000001000000000000000000000000000000000110000000000001,0.0,0.0
00000000000100100000000000000100010000000000000000000000000000010000000000000000000000000001001000000000000000000010000000010000000000000010000000000000000000000000000000100000000000010000000001000000000000000000001000000000000000100000000100000000000000000000011000000001000000000010000000000001010000000000000000000000000000000000000001000000000000000000100000010000000000000000010000000000100000000000000000000000000100000000010100100000000010000000000000010000010000000000000000000010000000000000010001000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000010000000000000000000000000000000000001000001000001000000000000000000000000000000000000100000000000000010000000000000000000100001000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000001000000000000000000100000000000001000000010000000000000110000000000010000000000000000000000110000000000100000000000000000000000000000000000000000000000000000000000000000000001,00000000000100100000000000000000010000000000000000000000000000100100000000000000000000000000001000000000000000000010000000000000000000001010000000010001000000000001010000000000000000010000000001000000100000000000001000000100010000000000100100000000000000000000011000000000000000000010000000000001010000000000000000000000000000000000000001000000000000000001100001010000000100000010010010000000110000001000000000000000000100000000110000100000000010000000000000000000010000000000000000000000000000000000010001000001,0.0,0.0
10000000000000000000001000000000010010000001000000000010000000011000000011000000000000000000100100000000000000000001000000000000100000010000000010000000000000000000000010001101001000000000000000000001000000000000001000000000000001000000000000000000001000000000000000000000000000000000010001000000000000000000010000000001000000000000000001000000001000000100100000010100000000001010000000000000000000000001000000000000000000000000100000000101000000000000000000000000001000001000000000000000000000000000000000000001,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000010000000000000000000000000000000000001000001000001000000000000000000000000000000000000100000000000000010000000000000000000100001000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000001000000000000000000100000000000001000000010000000000000110000000000010000000000000000000000110000000000100000000000000000000000000000000000000000000000000000000000000000000001,00000000000000000000001000000000000000000001000000000000000000111000000011000000100000000000000000000000000000000011000000000101000000001000000000000001000000000000000010000101000000000000000000000000100010000000001000000000010000000000100100000000000000000000000000000000000000000000000001000001010000000000010000000001000000000010000001000000000000000001100001010000000000000010000000000000110000000000010000000000000000000000110000000001000000000000000000000001000000000000000000000000100000000000000000000001,100.0,100.0
00000000000000000000000000111000010010000000000000000000000000001001000000000000000110000000100100000000000000000000000000000001000000010000000010000000100000000000000000011001001000000000000010000001000010010100101000000000000000000000000000000000001000000000000000000000000000000010011000000000000000000000000000000000000000000000000001000000000000000000100000000000000000000000000010000000010000000001000000000010000000001000100000000000000000000000000000000000000000000100000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000010000000000000000000000000000000000001000001000001000000000000000000000000000000000000100000000000000010000000000000000000100001000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000001000000000000000000100000000000001000000010000000000000110000000000010000000000000000000000110000000000100000000000000000000000000000000000000000000000000000000000000000000001,00000000000000000000010000001000000000000000000000000000000000001000000000000000000110000000000000010000000000000010000000000000000000000010000000000001000000000001000000011001000000000000000010000000100010010000101000000000000000000000100100000000000000000000000000000000100000000000000000000000110000000000000000000000000000000000000001010000000000000001100001000000000000000010000010000000110000000000000000000010000000001000110000000000000000000000000000000000000000000100000000000000000000000000000000000101,100.0,100.0
00010010000000000000000000000001010010001000001000000000000000001000000000000000000000000000110100000000100000000000000010000000000000010000000010000000000000000001000000000010001000000001000000000001000000000000000000000000000000000000000000000000001000000000000000100010000000000000110000000000000000000000000000000000000010000000000001000010011000000000100000000000010000000000001000000000000010000001010000000010000000000000000000000010010000000000100000000000000000000000000000000000000000000000000001000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000010000000000000000000000000000000000001000001000001000000000000000000000000000000000000100000000000000010000000000000000000100001000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000001000000000000000000100000000000001000000010000000000000110000000000010000000000000000000000110000000000100000000000000000000000000000000000000000000000000000000000000000000001,00010000000000000000000000000001000000101000000000000000000000001000000000000000000000000100000000000000000000000010000000000000000000000000000010000001000000000001001000000000000000000001000000000001100000100000000000000000000000000000100100000000000000000000000000000010010000000000000000000000010000100000000000000000000011000000000001000010000000000001101001000000010000100010001000000000110000000000000000000010000000000010110000000010010000000000000000010000000000000000000000000000000000000000000001000001,100.0,100.0
00001000000000000000000000000100010000100100100000000000000010000000100000000000000000000000000000000000000000000010000000000000000000000010000000000000000000000000000000000000000100010000000001000000000000000000000000000000000000010001000000100000000100000000000000000001000000000000000000000001000001000000000010000000100100000000000000000000001000000000000000000000000000000000010000000000100000010000000000000010000000010000100000000000000000100000000010000000001000000000000000001000000000000000000000011000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000010000000000000000000000000000000000001000001000001000000000000000000000000000000000000100000000000000010000000000000000000100001000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000001000000000000000000100000000000001000000010000000000000110000000000010000000000000000000000110000000000100000000000000000000000000000000000000000000000000000000000000000000001,00001000000000000000000000000100010100100100000000000000000000000000000000000000100000000001000000000000000000000011000000000000000000000010000000000001000001000000100000000000101000010000000001000000100000000000000000000000000000010001100000100000000100010000000000000000000000000000000010000001010001000000000010000000000100000000000001000000000100000000100000000100000000000010010000000000110000000001000000000010000000010000110000000000000000100000000010000000000000000000000000000000000000000000001000010001,0.0,0.0
00000000000000010000000000000000010010000001000000000000000000001000000000010000010000000010100100000000000000000000000000000000000000010010000010000000000100000000000000100000001000000010010000000001000000000100001000010000000000000000100000000000001000000000000000000001000000000000010000000000010000000000000000100000000000000000000001000000000000000000100000000000000000000000000000000000000000000001010000000000000000000000000000000001000000000000000000000000100000000000000000000000000000000000000000000001,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000010000000000000000000000000000000000001000001000001000000000000000000000000000000000000100000000000000010000000000000000000100001000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000001000000000000000000100000000000001000000010000000000000110000000000010000000000000000000000110000000000100000000000000000000000000000000000000000000000000000000000000000000001,00001000001000010000000000000000000000001000000000000000000000001000000000010000010000000010000000000010000000000010000000100000000000000010000000000001000000000010000000100000000000000000000000000000100000000100001000000000000000000000100100000000000000000000000001000000000000000000000000000000010010000000000000100000000000000000000001000000000000000001100001000000000000000010000000000000110000000000000000000000000000000000110000000000000000000000000000000000000000000000000000000000000100000000000000000001,100.0,100.0
00000000000000000000000000100000010010000000000000000000000000000000000000100110000000001010100111000000000000000000000001000000000000010000000010000000000100000000000000000001001000000010000000000001000100000000011000000000000000000000000000000000001000000000000000000000000000000000010000000000000010000011000000000001100010000000000001000000010000000000100000000001000000000010000000000000000000000001000000000000000000001010000000000100000000000000000000010000000000000000000000000000000000000000000010100001,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000010000000000000000000000000000000000001000001000001000000000000000000000000000000000000100000000000000010000000000000000000100001000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000001000000000000000000100000000000001000000010000000000000110000000000010000000000000000000000110000000000100000000000000000000000000000000000000000000000000000000000000000000001,00000000000000000000000000000000010000000000000000000000000000000000000000101000000000001010000011000000000000000010000000000000000000000000000000010001000100010000000000000001000000001010000000000000100100000001001000000000000000000000100100000000000000000000000000000000000000000000000000000000010000000000000001000001000010000000000001000000000000000001100001000001000001001010000010000000110000000000100000000000000000001010110000100000000000000000000000000000000000000000000000001000000000000000000010100001,92.4,49.1
10000000100000100000000010000100010000000000000000000000000000000000000100000000000001000000000000000000010000000000000000000000000000000000000000000000010000000010000000000000000000010000000000000000000000000000000000000000000000100000000000000000000000000000000000000001001000000000000010000001000001000010000000000000000000000100000001000000000000000000100000100000000000000010100000100000000000000100000000000010000000000000100000100001000000000000000000010000100000000000000000000000010000000000000000010000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000010000000000000000000000000000000000001000001000001000000000000000000000000000000000000100000000000000010000000000000000000100001000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000001000000000000000000100000000000001000000010000000000000110000000000010000000000000000000000110000000000100000000000000000000000000000000000000000000000000000000000000000000001,10000000000000000000000000000000010000000000100000000000000000000000000000000000000000000000000000000000010000000010000000000000010000000000000000001001000000010000000000000000000000010000000000000000100000000001000000000000000000000000101100000000000010100000000000000000001000000000000000000000010001000010000000000000000000000100000001000000000000000001100001100000000000001010100000100000110000000100000000000010000010000000110000110001000000000000000000000000100000000000000000000000010000000000000000010001,100.0,100.0
10000000000000000000000000000000011010000000000000000010000000000000000000000000000000000000110100000000000000000000000100000000100000010000000010000000000000000000000000001000001000010000000000000001000000000000001000000000000000000000000000000000001000000000000000000000000000000000010000000000000000000000000100000000000000000100000001000000000000000100100000000000000000000010000000000000000000000001000000000001000000000000100000000100010000000000000000000000100000010000000000000100000000101000000000000001,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000010000000000000000000000000000000000001000001000001000000000000000000000000000000000000100000000000000010000000000000000000100001000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000001000000000000000000100000000000001000000010000000000000110000000000010000000000000000000000110000000000100000000000000000000000000000000000000000000000000000000000000000000001,10000000000000000000000000000000011000000000000000000000000000100000000000000000000000000000000000000000000000000010000100000001000100001000000000000001000000000000000000000000000000010000000000001000100000000000001000000000010000000000100100000000000000000000000000000000000000000000000000000000010000000000000100000000010000000100000001000000000000000001100001000000000000000010000010000000110000000001000000000000000000000000110000000000000000000000000000000001000000010000000000000100000000100000000000000001,100.0,100.0
00000000000000010000000000000100000000010000000000000000000000011000000000000000000010000000000000000000000000000000000000000010000010000010000000000000000000000000000000100000000000100000000000000000000000000000001000000001000000100000001000000000000000000000000000000001000000000000000000000001000000000000000001000001000000000100000001000000000000000000100000010000000000000000000000000000000000000000000000000000000000000000100100000000000000000001000000000000000000000000000000000000000010000100000000000000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000010000000000000000000000000000000000001000001000001000000000000000000000000000000000000100000000000000010000000000000000000100001000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000001000000000000000000100000000000001000000010000000000000110000000000010000000000000000000000110000000000100000000000000000000000000000000000000000000000000000000000000000000001,00000000000000010000000000000000000000010000000000000000000000101000000000000000000000000000000000000000000000000010000000000000000000001010000000010001000000000000000000000000000000100000000000000000100000000000001000000100110000000000110100000000000000000000000000000000000000000000000000000000010000000000000001000000000000000100000001000000000000000001100001010000000000000010000000000000110000000000000000000000000000000000110000000000000000100101000000000000000000000000000000000001000010000100000000000001,100.0,100.0
00001000000000000000000001000000000000010000000000000000100110000000000000000000000000000000010000000000000000000000000000000000000000000010000010000000000000000000000000000000101000100100000000000000000000000000001000000010000000000000000000000000000000100000000000000000000000000000010000000000000000000000000000000000000000000000000001000000000000000000100000000001000010000000000000000000000001000000000000000010000010000000000000000110000000000001010000000000001000000000000000000010000010000100000000010000,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000010000000000000000000000000000000000001000001000001000000000000000000000000000000000000100000000000000010000000000000000000100001000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000001000000000000000000100000000000001000000010000000000000110000000000010000000000000000000000110000000000100000000000000000000000000000000000000000000000000000000000000000000001,00000000000000000000000001000000000000010000000000000000000010100000000000000000000000000000000000000000000000000010000000000000000000001010000000000001000000000000000010000000000000100000000000000000100000000000001000000000010000000000100100100000000000000000000000000000000000000000000000100000010000000000000000000000000001000000000001000010000000000001100001000000000000000010000010000000110000000000000000000000000010000000110000000000000000000001000000000000000000000000000000000000000010000100000000000001,0.0,0.0
00001000000000000000000000010000010010000000000000000010000000000001000000000000000000000000110100000000000000000000000000000000100000010010000010000000000000000100000000000000001000000010000001000001000000000000001000000000000000000000000000000000001000000000000000000000000000000000010000000001000010000000000000001000000000000000000001000000000000000000100000111011010000000000010000000000000000000001000100000010010000010000001000001100000000000000100110000010000000000100000010000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000001000000000100000000000010000000001000000001000000000000000000001000000000000000000100000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000001001000000000000000100000000000000000000010000000000000000000000000001000000000000000000000000000010000000000000000000000000100000000000000000000000000000000000000000000000001,00001000000000100000000000010000010000000000000000000000000000000011000000000000000000000010000100000000000000000000000000000001000000001010000100000000000000000100000000000000000000000010000001000000010000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000011000010000000001000001000000000000000000001000000000000000000100100111001010000000010010010000000000000001000011100000010010000010000001000000000000000100000000110000110000000000100000010000000000000000000000000000001,50.2,1.2
00000000000000010000000000000100010000000000000001000000000000001010000000000000000000000000000000000000000000001000000000000000000001011000000010000000000000000001000001000001000000000000000000000100000000000010001000000000000000100000000000000000000000000000000000000011001000000000000000001001000000000000010000000000000000000001000001000000001000000000100000000000010000000000000100000001001001000000000000000000100000000000000000000100000000000000000011001001001000100000000000000000000000000000000000001000,00000000000000000000000000000000000000000000000000000000000000000001000000000100000000000010000000001000000001000000000000000000001000000000000000000100000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000001001000000000000000100000000000000000000010000000000000000000000000001000000000000000000000000000010000000000000000000000000100000000000000000000000000000000000000000000000001,00000000000000110000000000000000000000000000000001000000000000001011000000000000000000001010000000000000000000000000000000000000000001010000000110001000000000000001000000100001000000000000010000000000010000000010001000000000000000000000000000000000000000000000000000000010001000000000000000000011000110000000010000000000000000000000000001000000001000001000100000000000010000000010100100000001001001000000001000000000000100000000000000000100000100100000000001001100001000101000000000000000110000000000000000001001,70.9,12.7
01000000000000100000100000000000010110000000010000000010010000000000000000000000010000000000100100000000000000000010000000000000100000010000000110000000000001000000000000000000001000000011100010000001000000000001000000000000000000000000000000001000001000000000000000000000000000000001010000000000000000001000000000000001000000000000000001000000000000100000100000010000000000000010000000000000101000000001010010001000000100010000000100000100000000000010000000000000000000000000100000000000000000000010000000000000,00000000000000000000000000000000000000000000000000000000000000000001000000000100000000000010000000001000000001000000000000000000001000000000000000000100000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000001001000000000000000100000000000000000000010000000000000000000000000001000000000000000000000000000010000000000000000000000000100000000000000000000000000000000000000000000000001,01000000000000100000000000000000010000000000010000000000000000000001000000000000110000000010000100010000000000000110000000000000000001001000000100000000000001000000000000000000000000000111100010000000010000000001000000000000000000000000000000001000000000000000000000000000000000000001000000001010000010001000001000000001000000000000000001000000000000100000100000010000000000000010000000000000101000000000011000000000000100010000000100000000000000100010000000000100000000000000000000000000001000000010000000001001,0.0,0.0
00000000000000010000000000000100010101000000000000000000000000001000000100000000000000000000100000000000000000000001000000000000000100000000000000000001000000000011000000000001000000000000000000000000000000001000001000000100000000110000000000000000000000000000000000000001000000000000000000000001000000000000000000100000000000000000010001000000000000000000100000000000000001000000000000000001000000000000000000100001100000000000000000000000000000000000000010001110000000110000010000000000000000000000000001000000,00000000000000000000000000000000000000000000000000000000000000000001000000000100000000000010000000001000000001000000000000000000001000000000000000000100000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000001001000000000000000100000000000000000000010000000000000000000000000001000000000000000000000000000010000000000000000000000000100000000000000000000000000000000000000000000000001,00000010000000110000000000000000000101000000000000000000000000001001000100000000000000000010000000000000000000000001000000000001000100000000000100000001000000000011000000100001000000000000000000000000110000001000001000000000000010000000000000000000000000000000000000000000000000000000010000000011000010000000000000100000000000000000010001000000000000001000100000000000000001000010000010000001000000000000001000100000000000000000000000000000000010100000000000000100000000011100010000000000000000000000000001000001,75.7,12.7
00000000000000000000000001000100000000000011000000000001000000011000000000000000000000000000100000000000000000000000000000000100000000000000000000000000000000000000000000100011000000000000000000000000000000000000001000000000000000100000000000000000000000000000000000000001000000000000000001000001001000000000000000000000000000001001000011000000000000000000100000000000000000000010000001000100000000000000000000010000000000010000000100000000010000000000000000000000100000000000001000000000000000000000000000000001,00000000000000000000000000000000000000000000000000000000000000000001000000000100000000000010000000001000000001000000000000000000001000000000000000000100000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000001001000000000000000100000000000000000000010000000000000000000000000001000000000000000000000000000010000000000000000000000000100000000000000000000000000000000000000000000000001,00000000001000100000000001000100000000000001000000000000000000001001000000000000000000000010100100000000000000000000000000000100000000001000000100000000000000000000000000000001000000000000000000000000010000000000001000000000000100000000000000000000000000000000000000000000000000000000000011000010000010000000001000000000000000000001000011100000000100000000100001000000000001000010000001000100000000000000001000010000000000010000000100000000000000100000000000000100100000000000001000000000000000000000000000000001,61.6,20.0
00000000000110000000000001100000010110010000000000000010000000000000000000000000000000000000111100000000000010001000000100000000100000010000000010000000000000000011000000000000001000010000000000100001000010000000001000000000000000000000000000000000001010000000000000000000000000100000010000000100000011100000001000101000000000100000000001001000000000000000100111010000000000000000010000000000000000000001000000000010000000100000000000100110000000000000000000000000000000000000000000000000000000100000000000010000,00000000000000000000000000000000000000000000000000000000000000000001000000000100000000000010000000001000000001000000000000000000001000000000000000000100000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000001001000000000000000100000000000000000000010000000000000000000000000001000000000000000000000000000010000000000000000000000000100000000000000000000000000000000000000000000000001,00000000000110100000000000100000000000010000000000000001001000000011000000000000000000000010001100000000000000001000000100000000000000001000000110000001000000000011000000000000000000010010100000100000010010000000001000000000000000000000000000000000000010000000000000000000000000100000000000000110000011100000001000000000000000100000000001000000000000000000100011010000000000000010010010001000000000001001001000000010000000100000000000100010000000100000000000000100000000000000000000000000000000100000000000010001,83.1,4.0
00000000000000001000000000000100010001000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000001000010000000000001000000001000000010000000100010001000000000000000000000000000000001000000000000000000000001000000000000000000000000100001000010000001000000000100000000100000010000000000100000000000100000100000000000000000000000000000000000000000000000000000010000000010000001000000000000000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000001000000000100000000000010000000001000000001000000000000000000001000000000000000000100000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000001001000000000000000100000000000000000000010000000000000000000000000001000000000000000000000000000010000000000000000000000000100000000000000000000000000000000000000000000000001,00000000000000100000000000000000000001000000000000000000000000000001000000000000100000000010000000000000000000000000000000000000000000100001000100000010000000000000000000100000000001000001000000000000010001000000001000000010000000000000000000000000000000000000000000000000000000001000000000100011000010000000000000000000000001000000000001000000100100001000100000010000000000000010000000100000100000100000001000000000000000000000000000000000000000100000000000000101000000000000000000000000000000001000000000000001,0.0,0.0
00000000000100100000000000000100010000000000000000000000000000010000000000000000000000000001001000000000000000000010000000010000000000000010000000000000000000000000000000100000000000010000000001000000000000000000001000000000000000100000000100000000000000000000011000000001000000000010000000000001010000000000000000000000000000000000000001000000000000000000100000010000000000000000010000000000100000000000000000000000000100000000010100100000000010000000000000010000010000000000000000000010000000000000010001000000,00000000000000000000000000000000000000000000000000000000000000000001000000000100000000000010000000001000000001000000000000000000001000000000000000000100000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000001001000000000000000100000000000000000000010000000000000000000000000001000000000000000000000000000010000000000000000000000000100000000000000000000000000000000000000000000000001,00000000000100100000000000000000010000000000000000000000000000000011000000000000000000000010001100000000000000000010000000000000000000001010000100000000000000000001010000000000000000010000000001000000010000000000001000000000000000000000000100000000000000000000011000000000000000000000000000000011010010000000001000000000000000000000000001000000000000000000100000010000000000000010010010001000100000001000001000000000000100000000010000100000000010100000010000000100010000000000000000000000000000000000010001000001,0.0,0.0
10000000000000000000001000000000010010000001000000000010000000011000000011000000000000000000100100000000000000000001000000000000100000010000000010000000000000000000000010001101001000000000000000000001000000000000001000000000000001000000000000000000001000000000000000000000000000000000010001000000000000000000010000000001000000000000000001000000001000000100100000010100000000001010000000000000000000000001000000000000000000000000100000000101000000000000000000000000001000001000000000000000000000000000000000000001,00000000000000000000000000000000000000000000000000000000000000000001000000000100000000000010000000001000000001000000000000000000001000000000000000000100000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000001001000000000000000100000000000000000000010000000000000000000000000001000000000000000000000000000010000000000000000000000000100000000000000000000000000000000000000000000000001,00000000000000100000001000000000000000010001000000000000000000011001000011000000000000000010000100000000000000000001000000000000000000001000000100000000000000000000000010000101000000000000000000000000010010000000001000000000000000000000000000000000000000000000000000000000000000000000000001000010000010000000011000000001100000000010000001000000100000000000100000010000000000000010000000000000000000000000001000000000000100000000100000000001000000100000000000000101000000000000000000000001100000000000000000000001,0.0,0.0
00000000000000000000000000111000010010000000000000000000000000001001000000000000000110000000100100000000000000000000000000000001000000010000000010000000100000000000000000011001001000000000000010000001000010010100101000000000000000000000000000000000001000000000000000000000000000000010011000000000000000000000000000000000000000000000000001000000000000000000100000000000000000000000000010000000010000000001000000000010000000001000100000000000000000000000000000000000000000000100000000000000000000000000000000000000,00000000000000000000000000000000000000000000000000000000000000000001000000000100000000000010000000001000000001000000000000000000001000000000000000000100000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000001001000000000000000100000000000000000000010000000000000000000000000001000000000000000000000000000010000000000000000000000000100000000000000000000000000000000000000000000000001,00000000000000100000000010001000000010000000000000000000000000001001000000000000000110000010000000000100000010000000000000000000000000000000000100000000000000000001000000011001000000000000000000000000010010010000101000100000000100000000000000000000000000000000000000000000000000000000000000000010100010000000000000000000000000000000000001000000000000000000100000000000000000000010000010000000000001000000001000000010000000001000000000000000000000100000000000000100000000000100000000000000000000000000000000000101,79.9,90.9
